Epoch: 95 | lr:0.0001000 | Loss: 0.0599 | topview Loss: 0.2399 | transform_topview Loss: 0.2383 | transform Loss: 0.8483
Epoch: 95 | Validation: mIOU: 17.61 % mAP: 39.45 %
Epoch: 96 | lr:0.0001000 | Loss: 0.0379 | topview Loss: 0.1514 | transform_topview Loss: 0.1512 | transform Loss: 0.8483
Epoch: 97 | lr:0.0001000 | Loss: 0.0320 | topview Loss: 0.1273 | transform_topview Loss: 0.1281 | transform Loss: 0.8483
Epoch: 98 | lr:0.0001000 | Loss: 0.0274 | topview Loss: 0.1089 | transform_topview Loss: 0.1093 | transform Loss: 0.8483
Epoch: 99 | lr:0.0001000 | Loss: 0.0240 | topview Loss: 0.0926 | transform_topview Loss: 0.0986 | transform Loss: 0.8483
Epoch: 100 | lr:0.0001000 | Loss: 0.0215 | topview Loss: 0.0821 | transform_topview Loss: 0.0890 | transform Loss: 0.8483
Epoch: 100 | Validation: mIOU: 33.43 % mAP: 48.97 %
Epoch: 101 | lr:0.0001000 | Loss: 0.0196 | topview Loss: 0.0743 | transform_topview Loss: 0.0818 | transform Loss: 0.8483
Epoch: 102 | lr:0.0001000 | Loss: 0.0181 | topview Loss: 0.0670 | transform_topview Loss: 0.0768 | transform Loss: 0.8483
Epoch: 103 | lr:0.0001000 | Loss: 0.0167 | topview Loss: 0.0599 | transform_topview Loss: 0.0725 | transform Loss: 0.8483
Epoch: 104 | lr:0.0001000 | Loss: 0.0160 | topview Loss: 0.0559 | transform_topview Loss: 0.0712 | transform Loss: 0.8483
Epoch: 105 | lr:0.0001000 | Loss: 0.0144 | topview Loss: 0.0524 | transform_topview Loss: 0.0623 | transform Loss: 0.8483
Epoch: 105 | Validation: mIOU: 31.70 % mAP: 52.29 %
Epoch: 106 | lr:0.0001000 | Loss: 0.0154 | topview Loss: 0.0500 | transform_topview Loss: 0.0721 | transform Loss: 0.8483
Epoch: 107 | lr:0.0001000 | Loss: 0.0143 | topview Loss: 0.0500 | transform_topview Loss: 0.0635 | transform Loss: 0.8483
Epoch: 108 | lr:0.0001000 | Loss: 0.0133 | topview Loss: 0.0468 | transform_topview Loss: 0.0589 | transform Loss: 0.8483
Epoch: 109 | lr:0.0001000 | Loss: 0.0128 | topview Loss: 0.0431 | transform_topview Loss: 0.0588 | transform Loss: 0.8483
Epoch: 110 | lr:0.0001000 | Loss: 0.0125 | topview Loss: 0.0399 | transform_topview Loss: 0.0594 | transform Loss: 0.8483
Epoch: 110 | Validation: mIOU: 35.89 % mAP: 53.52 %
Epoch: 111 | lr:0.0001000 | Loss: 0.0128 | topview Loss: 0.0402 | transform_topview Loss: 0.0613 | transform Loss: 0.8483
Epoch: 112 | lr:0.0001000 | Loss: 0.0121 | topview Loss: 0.0416 | transform_topview Loss: 0.0541 | transform Loss: 0.8483
Epoch: 113 | lr:0.0001000 | Loss: 0.0118 | topview Loss: 0.0401 | transform_topview Loss: 0.0536 | transform Loss: 0.8483
Epoch: 114 | lr:0.0001000 | Loss: 0.0112 | topview Loss: 0.0376 | transform_topview Loss: 0.0515 | transform Loss: 0.8483
Epoch: 115 | lr:0.0001000 | Loss: 0.0107 | topview Loss: 0.0341 | transform_topview Loss: 0.0510 | transform Loss: 0.8483
Epoch: 115 | Validation: mIOU: 38.09 % mAP: 55.84 %
Epoch: 116 | lr:0.0001000 | Loss: 0.0108 | topview Loss: 0.0353 | transform_topview Loss: 0.0500 | transform Loss: 0.8483
Epoch: 117 | lr:0.0001000 | Loss: 0.0106 | topview Loss: 0.0331 | transform_topview Loss: 0.0505 | transform Loss: 0.8483
Epoch: 118 | lr:0.0001000 | Loss: 0.0106 | topview Loss: 0.0334 | transform_topview Loss: 0.0507 | transform Loss: 0.8483
Epoch: 119 | lr:0.0001000 | Loss: 0.0106 | topview Loss: 0.0326 | transform_topview Loss: 0.0514 | transform Loss: 0.8483
Epoch: 120 | lr:0.0001000 | Loss: 0.0110 | topview Loss: 0.0337 | transform_topview Loss: 0.0535 | transform Loss: 0.8483
Epoch: 120 | Validation: mIOU: 35.15 % mAP: 53.92 %
Epoch: 121 | lr:0.0001000 | Loss: 0.0101 | topview Loss: 0.0316 | transform_topview Loss: 0.0485 | transform Loss: 0.8483
Epoch: 122 | lr:0.0001000 | Loss: 0.0092 | topview Loss: 0.0306 | transform_topview Loss: 0.0422 | transform Loss: 0.8483
Epoch: 123 | lr:0.0001000 | Loss: 0.0096 | topview Loss: 0.0323 | transform_topview Loss: 0.0438 | transform Loss: 0.8483
