Epoch: 95 | lr:0.0001000 | Loss: 0.0575 | topview Loss: 0.2325 | transform_topview Loss: 0.2270 | transform Loss: 0.8483
Epoch: 95 | Validation: mIOU: 21.27 % mAP: 39.26 %
Epoch: 96 | lr:0.0001000 | Loss: 0.0388 | topview Loss: 0.1524 | transform_topview Loss: 0.1574 | transform Loss: 0.8483
Epoch: 97 | lr:0.0001000 | Loss: 0.0317 | topview Loss: 0.1273 | transform_topview Loss: 0.1258 | transform Loss: 0.8483
Epoch: 98 | lr:0.0001000 | Loss: 0.0284 | topview Loss: 0.1113 | transform_topview Loss: 0.1153 | transform Loss: 0.8483
Epoch: 99 | lr:0.0001000 | Loss: 0.0243 | topview Loss: 0.0940 | transform_topview Loss: 0.0992 | transform Loss: 0.8483
Epoch: 100 | lr:0.0001000 | Loss: 0.0226 | topview Loss: 0.0863 | transform_topview Loss: 0.0936 | transform Loss: 0.8483
Epoch: 100 | Validation: mIOU: 24.98 % mAP: 45.11 %
Epoch: 101 | lr:0.0001000 | Loss: 0.0197 | topview Loss: 0.0739 | transform_topview Loss: 0.0831 | transform Loss: 0.8483
Epoch: 102 | lr:0.0001000 | Loss: 0.0185 | topview Loss: 0.0675 | transform_topview Loss: 0.0798 | transform Loss: 0.8483
Epoch: 103 | lr:0.0001000 | Loss: 0.0165 | topview Loss: 0.0612 | transform_topview Loss: 0.0699 | transform Loss: 0.8483
Epoch: 104 | lr:0.0001000 | Loss: 0.0161 | topview Loss: 0.0577 | transform_topview Loss: 0.0705 | transform Loss: 0.8483
Epoch: 105 | lr:0.0001000 | Loss: 0.0151 | topview Loss: 0.0533 | transform_topview Loss: 0.0670 | transform Loss: 0.8483
Epoch: 105 | Validation: mIOU: 29.67 % mAP: 48.15 %
Epoch: 106 | lr:0.0001000 | Loss: 0.0153 | topview Loss: 0.0492 | transform_topview Loss: 0.0725 | transform Loss: 0.8483
Epoch: 107 | lr:0.0001000 | Loss: 0.0148 | topview Loss: 0.0515 | transform_topview Loss: 0.0659 | transform Loss: 0.8483
