Epoch: 95 | lr:0.0001000 | Loss: 0.0686 | topview Loss: 0.2904 | transform_topview Loss: 0.2572 | transform Loss: 0.8491
Epoch: 95 | Validation: mIOU: 16.90 % mAP: 38.55 %
Epoch: 96 | lr:0.0001000 | Loss: 0.0404 | topview Loss: 0.1585 | transform_topview Loss: 0.1642 | transform Loss: 0.8494
Epoch: 97 | lr:0.0001000 | Loss: 0.0354 | topview Loss: 0.1369 | transform_topview Loss: 0.1452 | transform Loss: 0.8492
Epoch: 98 | lr:0.0001000 | Loss: 0.0323 | topview Loss: 0.1231 | transform_topview Loss: 0.1347 | transform Loss: 0.8489
Epoch: 99 | lr:0.0001000 | Loss: 0.0305 | topview Loss: 0.1156 | transform_topview Loss: 0.1272 | transform Loss: 0.8496
Epoch: 100 | lr:0.0001000 | Loss: 0.0285 | topview Loss: 0.1083 | transform_topview Loss: 0.1188 | transform Loss: 0.8494
Epoch: 100 | Validation: mIOU: 36.74 % mAP: 50.90 %
Epoch: 101 | lr:0.0001000 | Loss: 0.0270 | topview Loss: 0.1032 | transform_topview Loss: 0.1120 | transform Loss: 0.8489
Epoch: 102 | lr:0.0001000 | Loss: 0.0256 | topview Loss: 0.0970 | transform_topview Loss: 0.1066 | transform Loss: 0.8493
Epoch: 103 | lr:0.0001000 | Loss: 0.0246 | topview Loss: 0.0933 | transform_topview Loss: 0.1030 | transform Loss: 0.8493
Epoch: 104 | lr:0.0001000 | Loss: 0.0238 | topview Loss: 0.0888 | transform_topview Loss: 0.1005 | transform Loss: 0.8490
Epoch: 105 | lr:0.0001000 | Loss: 0.0227 | topview Loss: 0.0866 | transform_topview Loss: 0.0945 | transform Loss: 0.8491
Epoch: 105 | Validation: mIOU: 43.43 % mAP: 55.73 %
Epoch: 106 | lr:0.0001000 | Loss: 0.0215 | topview Loss: 0.0819 | transform_topview Loss: 0.0891 | transform Loss: 0.8492
Epoch: 107 | lr:0.0001000 | Loss: 0.0218 | topview Loss: 0.0822 | transform_topview Loss: 0.0911 | transform Loss: 0.8495
Epoch: 108 | lr:0.0001000 | Loss: 0.0204 | topview Loss: 0.0759 | transform_topview Loss: 0.0867 | transform Loss: 0.8495
Epoch: 109 | lr:0.0001000 | Loss: 0.0200 | topview Loss: 0.0742 | transform_topview Loss: 0.0851 | transform Loss: 0.8493
Epoch: 110 | lr:0.0001000 | Loss: 0.0193 | topview Loss: 0.0733 | transform_topview Loss: 0.0804 | transform Loss: 0.8494
Epoch: 110 | Validation: mIOU: 41.01 % mAP: 56.42 %
Epoch: 111 | lr:0.0001000 | Loss: 0.0189 | topview Loss: 0.0694 | transform_topview Loss: 0.0809 | transform Loss: 0.8493
Epoch: 112 | lr:0.0001000 | Loss: 0.0188 | topview Loss: 0.0673 | transform_topview Loss: 0.0822 | transform Loss: 0.8493
Epoch: 113 | lr:0.0001000 | Loss: 0.0191 | topview Loss: 0.0656 | transform_topview Loss: 0.0865 | transform Loss: 0.8493
Epoch: 114 | lr:0.0001000 | Loss: 0.0185 | topview Loss: 0.0652 | transform_topview Loss: 0.0818 | transform Loss: 0.8494
Epoch: 115 | lr:0.0001000 | Loss: 0.0171 | topview Loss: 0.0621 | transform_topview Loss: 0.0738 | transform Loss: 0.8494
Epoch: 115 | Validation: mIOU: 43.40 % mAP: 60.46 %
Epoch: 116 | lr:0.0001000 | Loss: 0.0167 | topview Loss: 0.0613 | transform_topview Loss: 0.0719 | transform Loss: 0.8490
Epoch: 117 | lr:0.0001000 | Loss: 0.0171 | topview Loss: 0.0576 | transform_topview Loss: 0.0785 | transform Loss: 0.8495
Epoch: 118 | lr:0.0001000 | Loss: 0.0162 | topview Loss: 0.0562 | transform_topview Loss: 0.0722 | transform Loss: 0.8495
Epoch: 119 | lr:0.0001000 | Loss: 0.0166 | topview Loss: 0.0567 | transform_topview Loss: 0.0752 | transform Loss: 0.8494
Epoch: 120 | lr:0.0001000 | Loss: 0.0159 | topview Loss: 0.0549 | transform_topview Loss: 0.0718 | transform Loss: 0.8495
Epoch: 120 | Validation: mIOU: 37.75 % mAP: 55.96 %
Epoch: 121 | lr:0.0001000 | Loss: 0.0158 | topview Loss: 0.0545 | transform_topview Loss: 0.0710 | transform Loss: 0.8492
Epoch: 122 | lr:0.0001000 | Loss: 0.0147 | topview Loss: 0.0510 | transform_topview Loss: 0.0660 | transform Loss: 0.8491
Epoch: 123 | lr:0.0001000 | Loss: 0.0144 | topview Loss: 0.0499 | transform_topview Loss: 0.0647 | transform Loss: 0.8495
Epoch: 124 | lr:0.0001000 | Loss: 0.0143 | topview Loss: 0.0491 | transform_topview Loss: 0.0647 | transform Loss: 0.8488
Epoch: 125 | lr:0.0001000 | Loss: 0.0143 | topview Loss: 0.0490 | transform_topview Loss: 0.0649 | transform Loss: 0.8494
Epoch: 125 | Validation: mIOU: 45.39 % mAP: 61.35 %
Epoch: 126 | lr:0.0001000 | Loss: 0.0146 | topview Loss: 0.0494 | transform_topview Loss: 0.0661 | transform Loss: 0.8491
Epoch: 127 | lr:0.0001000 | Loss: 0.0133 | topview Loss: 0.0464 | transform_topview Loss: 0.0590 | transform Loss: 0.8493
Epoch: 128 | lr:0.0001000 | Loss: 0.0136 | topview Loss: 0.0477 | transform_topview Loss: 0.0601 | transform Loss: 0.8493
Epoch: 129 | lr:0.0001000 | Loss: 0.0132 | topview Loss: 0.0444 | transform_topview Loss: 0.0605 | transform Loss: 0.8491
Epoch: 130 | lr:0.0001000 | Loss: 0.0131 | topview Loss: 0.0419 | transform_topview Loss: 0.0617 | transform Loss: 0.8494
Epoch: 130 | Validation: mIOU: 45.99 % mAP: 62.45 %
Epoch: 131 | lr:0.0001000 | Loss: 0.0124 | topview Loss: 0.0426 | transform_topview Loss: 0.0554 | transform Loss: 0.8494
