Epoch: 95 | lr:0.0001000 | Loss: 0.0544 | topview Loss: 0.2148 | transform_topview Loss: 0.2193 | transform Loss: 0.8842
Epoch: 95 | Validation: mIOU: 29.73 % mAP: 30.48 %
Epoch: 96 | lr:0.0001000 | Loss: 0.0404 | topview Loss: 0.1601 | transform_topview Loss: 0.1625 | transform Loss: 0.8842
Epoch: 97 | lr:0.0001000 | Loss: 0.0353 | topview Loss: 0.1385 | transform_topview Loss: 0.1428 | transform Loss: 0.8842
Epoch: 98 | lr:0.0001000 | Loss: 0.0313 | topview Loss: 0.1213 | transform_topview Loss: 0.1283 | transform Loss: 0.8842
Epoch: 99 | lr:0.0001000 | Loss: 0.0276 | topview Loss: 0.1069 | transform_topview Loss: 0.1133 | transform Loss: 0.8842
Epoch: 100 | lr:0.0001000 | Loss: 0.0251 | topview Loss: 0.0952 | transform_topview Loss: 0.1045 | transform Loss: 0.8842
Epoch: 100 | Validation: mIOU: 32.57 % mAP: 32.74 %
Epoch: 101 | lr:0.0001000 | Loss: 0.0234 | topview Loss: 0.0858 | transform_topview Loss: 0.1008 | transform Loss: 0.8842
Epoch: 102 | lr:0.0001000 | Loss: 0.0218 | topview Loss: 0.0785 | transform_topview Loss: 0.0949 | transform Loss: 0.8842
Epoch: 103 | lr:0.0001000 | Loss: 0.0214 | topview Loss: 0.0754 | transform_topview Loss: 0.0946 | transform Loss: 0.8842
Epoch: 104 | lr:0.0001000 | Loss: 0.0200 | topview Loss: 0.0689 | transform_topview Loss: 0.0904 | transform Loss: 0.8842
Epoch: 105 | lr:0.0001000 | Loss: 0.0188 | topview Loss: 0.0642 | transform_topview Loss: 0.0854 | transform Loss: 0.8842
Epoch: 105 | Validation: mIOU: 43.47 % mAP: 44.00 %
Epoch: 106 | lr:0.0001000 | Loss: 0.0180 | topview Loss: 0.0608 | transform_topview Loss: 0.0824 | transform Loss: 0.8842
Epoch: 107 | lr:0.0001000 | Loss: 0.0177 | topview Loss: 0.0605 | transform_topview Loss: 0.0800 | transform Loss: 0.8842
Epoch: 108 | lr:0.0001000 | Loss: 0.0172 | topview Loss: 0.0573 | transform_topview Loss: 0.0793 | transform Loss: 0.8842
Epoch: 109 | lr:0.0001000 | Loss: 0.0173 | topview Loss: 0.0565 | transform_topview Loss: 0.0807 | transform Loss: 0.8842
Epoch: 110 | lr:0.0001000 | Loss: 0.0168 | topview Loss: 0.0549 | transform_topview Loss: 0.0789 | transform Loss: 0.8842
Epoch: 110 | Validation: mIOU: 43.94 % mAP: 44.27 %
Epoch: 111 | lr:0.0001000 | Loss: 0.0164 | topview Loss: 0.0531 | transform_topview Loss: 0.0775 | transform Loss: 0.8842
Epoch: 112 | lr:0.0001000 | Loss: 0.0156 | topview Loss: 0.0517 | transform_topview Loss: 0.0726 | transform Loss: 0.8842
Epoch: 113 | lr:0.0001000 | Loss: 0.0157 | topview Loss: 0.0496 | transform_topview Loss: 0.0748 | transform Loss: 0.8842
Epoch: 114 | lr:0.0001000 | Loss: 0.0156 | topview Loss: 0.0494 | transform_topview Loss: 0.0742 | transform Loss: 0.8842
Epoch: 115 | lr:0.0001000 | Loss: 0.0151 | topview Loss: 0.0464 | transform_topview Loss: 0.0732 | transform Loss: 0.8842
Epoch: 115 | Validation: mIOU: 48.52 % mAP: 48.97 %
Epoch: 116 | lr:0.0001000 | Loss: 0.0147 | topview Loss: 0.0469 | transform_topview Loss: 0.0696 | transform Loss: 0.8842
Epoch: 117 | lr:0.0001000 | Loss: 0.0145 | topview Loss: 0.0445 | transform_topview Loss: 0.0707 | transform Loss: 0.8842
Epoch: 118 | lr:0.0001000 | Loss: 0.0145 | topview Loss: 0.0458 | transform_topview Loss: 0.0695 | transform Loss: 0.8842
Epoch: 119 | lr:0.0001000 | Loss: 0.0141 | topview Loss: 0.0442 | transform_topview Loss: 0.0673 | transform Loss: 0.8842
Epoch: 120 | lr:0.0001000 | Loss: 0.0142 | topview Loss: 0.0452 | transform_topview Loss: 0.0677 | transform Loss: 0.8842
