Epoch: 95 | lr:0.0003000 | Loss: 0.0557 | topview Loss: 0.2116 | transform_topview Loss: 0.2330 | transform Loss: 0.8057
Epoch: 95 | Validation: mIOU: 31.45 % mAP: 39.26 %
Epoch: 96 | lr:0.0003000 | Loss: 0.0381 | topview Loss: 0.1453 | transform_topview Loss: 0.1589 | transform Loss: 0.8057
Epoch: 97 | lr:0.0003000 | Loss: 0.0307 | topview Loss: 0.1177 | transform_topview Loss: 0.1274 | transform Loss: 0.8057
Epoch: 98 | lr:0.0003000 | Loss: 0.0253 | topview Loss: 0.0938 | transform_topview Loss: 0.1074 | transform Loss: 0.8057
Epoch: 99 | lr:0.0003000 | Loss: 0.0216 | topview Loss: 0.0794 | transform_topview Loss: 0.0924 | transform Loss: 0.8057
Epoch: 100 | lr:0.0003000 | Loss: 0.0193 | topview Loss: 0.0745 | transform_topview Loss: 0.0795 | transform Loss: 0.8057
Epoch: 100 | Validation: mIOU: 32.84 % mAP: 35.39 %
Epoch: 101 | lr:0.0003000 | Loss: 0.0167 | topview Loss: 0.0610 | transform_topview Loss: 0.0719 | transform Loss: 0.8057
Epoch: 102 | lr:0.0003000 | Loss: 0.0138 | topview Loss: 0.0485 | transform_topview Loss: 0.0612 | transform Loss: 0.8056
Epoch: 103 | lr:0.0003000 | Loss: 0.0134 | topview Loss: 0.0471 | transform_topview Loss: 0.0593 | transform Loss: 0.8056
Epoch: 104 | lr:0.0003000 | Loss: 0.0122 | topview Loss: 0.0434 | transform_topview Loss: 0.0538 | transform Loss: 0.8057
Epoch: 105 | lr:0.0003000 | Loss: 0.0123 | topview Loss: 0.0430 | transform_topview Loss: 0.0548 | transform Loss: 0.8057
Epoch: 105 | Validation: mIOU: 52.85 % mAP: 57.05 %
Epoch: 106 | lr:0.0003000 | Loss: 0.0115 | topview Loss: 0.0397 | transform_topview Loss: 0.0513 | transform Loss: 0.8057
Epoch: 107 | lr:0.0003000 | Loss: 0.0120 | topview Loss: 0.0438 | transform_topview Loss: 0.0516 | transform Loss: 0.8056
Epoch: 108 | lr:0.0003000 | Loss: 0.0103 | topview Loss: 0.0373 | transform_topview Loss: 0.0442 | transform Loss: 0.8057
Epoch: 109 | lr:0.0003000 | Loss: 0.0104 | topview Loss: 0.0378 | transform_topview Loss: 0.0447 | transform Loss: 0.8057
Epoch: 110 | lr:0.0003000 | Loss: 0.0099 | topview Loss: 0.0352 | transform_topview Loss: 0.0434 | transform Loss: 0.8057
Epoch: 110 | Validation: mIOU: 54.77 % mAP: 56.50 %
Epoch: 111 | lr:0.0003000 | Loss: 0.0099 | topview Loss: 0.0358 | transform_topview Loss: 0.0430 | transform Loss: 0.8057
Epoch: 112 | lr:0.0003000 | Loss: 0.0089 | topview Loss: 0.0287 | transform_topview Loss: 0.0417 | transform Loss: 0.8056
Epoch: 113 | lr:0.0003000 | Loss: 0.0084 | topview Loss: 0.0280 | transform_topview Loss: 0.0387 | transform Loss: 0.8057
Epoch: 114 | lr:0.0003000 | Loss: 0.0080 | topview Loss: 0.0275 | transform_topview Loss: 0.0357 | transform Loss: 0.8057
Epoch: 115 | lr:0.0003000 | Loss: 0.0090 | topview Loss: 0.0276 | transform_topview Loss: 0.0438 | transform Loss: 0.8057
Epoch: 115 | Validation: mIOU: 57.04 % mAP: 59.25 %
Epoch: 116 | lr:0.0003000 | Loss: 0.0095 | topview Loss: 0.0255 | transform_topview Loss: 0.0495 | transform Loss: 0.8056
Epoch: 117 | lr:0.0003000 | Loss: 0.0100 | topview Loss: 0.0353 | transform_topview Loss: 0.0441 | transform Loss: 0.8057
Epoch: 118 | lr:0.0003000 | Loss: 0.0091 | topview Loss: 0.0370 | transform_topview Loss: 0.0352 | transform Loss: 0.8057
Epoch: 119 | lr:0.0003000 | Loss: 0.0080 | topview Loss: 0.0277 | transform_topview Loss: 0.0356 | transform Loss: 0.8057
Epoch: 120 | lr:0.0003000 | Loss: 0.0074 | topview Loss: 0.0232 | transform_topview Loss: 0.0350 | transform Loss: 0.8056
Epoch: 120 | Validation: mIOU: 59.02 % mAP: 60.93 %
Epoch: 121 | lr:0.0003000 | Loss: 0.0068 | topview Loss: 0.0202 | transform_topview Loss: 0.0338 | transform Loss: 0.8057
Epoch: 122 | lr:0.0003000 | Loss: 0.0080 | topview Loss: 0.0248 | transform_topview Loss: 0.0388 | transform Loss: 0.8057
Epoch: 123 | lr:0.0003000 | Loss: 0.0076 | topview Loss: 0.0274 | transform_topview Loss: 0.0330 | transform Loss: 0.8057
Epoch: 124 | lr:0.0003000 | Loss: 0.0074 | topview Loss: 0.0261 | transform_topview Loss: 0.0325 | transform Loss: 0.8057
Epoch: 125 | lr:0.0003000 | Loss: 0.0093 | topview Loss: 0.0276 | transform_topview Loss: 0.0458 | transform Loss: 0.8056
Epoch: 125 | Validation: mIOU: 50.17 % mAP: 52.31 %
Epoch: 126 | lr:0.0003000 | Loss: 0.0082 | topview Loss: 0.0310 | transform_topview Loss: 0.0341 | transform Loss: 0.8056
Epoch: 127 | lr:0.0003000 | Loss: 0.0070 | topview Loss: 0.0251 | transform_topview Loss: 0.0301 | transform Loss: 0.8057
Epoch: 128 | lr:0.0003000 | Loss: 0.0066 | topview Loss: 0.0226 | transform_topview Loss: 0.0296 | transform Loss: 0.8057
Epoch: 129 | lr:0.0003000 | Loss: 0.0068 | topview Loss: 0.0208 | transform_topview Loss: 0.0331 | transform Loss: 0.8057
Epoch: 130 | lr:0.0003000 | Loss: 0.0066 | topview Loss: 0.0205 | transform_topview Loss: 0.0314 | transform Loss: 0.8057
Epoch: 130 | Validation: mIOU: 66.17 % mAP: 67.87 %
Epoch: 131 | lr:0.0003000 | Loss: 0.0084 | topview Loss: 0.0208 | transform_topview Loss: 0.0455 | transform Loss: 0.8057
Epoch: 132 | lr:0.0003000 | Loss: 0.0081 | topview Loss: 0.0322 | transform_topview Loss: 0.0318 | transform Loss: 0.8056
Epoch: 133 | lr:0.0003000 | Loss: 0.0075 | topview Loss: 0.0318 | transform_topview Loss: 0.0274 | transform Loss: 0.8057
