Epoch: 95 | lr:0.0003000 | Loss: 0.0988 | topview Loss: 0.3531 | transform_topview Loss: 0.4363 | transform Loss: 0.7985
Epoch: 95 | Validation: mIOU: 13.63 % mAP: 22.86 %
Epoch: 96 | lr:0.0003000 | Loss: 0.0610 | topview Loss: 0.2357 | transform_topview Loss: 0.2514 | transform Loss: 0.7987
Epoch: 97 | lr:0.0003000 | Loss: 0.0496 | topview Loss: 0.1896 | transform_topview Loss: 0.2063 | transform Loss: 0.7985
Epoch: 98 | lr:0.0003000 | Loss: 0.0440 | topview Loss: 0.1695 | transform_topview Loss: 0.1819 | transform Loss: 0.7987
Epoch: 99 | lr:0.0003000 | Loss: 0.0371 | topview Loss: 0.1393 | transform_topview Loss: 0.1566 | transform Loss: 0.7984
Epoch: 100 | lr:0.0003000 | Loss: 0.0311 | topview Loss: 0.1228 | transform_topview Loss: 0.1254 | transform Loss: 0.7983
Epoch: 100 | Validation: mIOU: 29.28 % mAP: 35.57 %
Epoch: 101 | lr:0.0003000 | Loss: 0.0271 | topview Loss: 0.1030 | transform_topview Loss: 0.1129 | transform Loss: 0.7986
Epoch: 102 | lr:0.0003000 | Loss: 0.0268 | topview Loss: 0.1055 | transform_topview Loss: 0.1078 | transform Loss: 0.7984
Epoch: 103 | lr:0.0003000 | Loss: 0.0223 | topview Loss: 0.0896 | transform_topview Loss: 0.0878 | transform Loss: 0.7995
Epoch: 104 | lr:0.0003000 | Loss: 0.0226 | topview Loss: 0.0751 | transform_topview Loss: 0.1046 | transform Loss: 0.7982
Epoch: 105 | lr:0.0003000 | Loss: 0.0209 | topview Loss: 0.0692 | transform_topview Loss: 0.0970 | transform Loss: 0.7985
Epoch: 105 | Validation: mIOU: 34.39 % mAP: 38.82 %
Epoch: 106 | lr:0.0003000 | Loss: 0.0171 | topview Loss: 0.0662 | transform_topview Loss: 0.0694 | transform Loss: 0.7992
Epoch: 107 | lr:0.0003000 | Loss: 0.0146 | topview Loss: 0.0588 | transform_topview Loss: 0.0574 | transform Loss: 0.7990
Epoch: 108 | lr:0.0003000 | Loss: 0.0137 | topview Loss: 0.0523 | transform_topview Loss: 0.0566 | transform Loss: 0.7985
Epoch: 109 | lr:0.0003000 | Loss: 0.0130 | topview Loss: 0.0506 | transform_topview Loss: 0.0523 | transform Loss: 0.7991
